locatie_code;locatienaam;locaties_locatie_type;locatie_lat_etrs89;locatie_lon_etrs89;grootheid_code;parameter_code;hoedanigheid_code;compartiment_code;eenheid_code;typering_code;biotaxon_code;orgaan_code;samengestelde_klasse_code;bemonsterings_soort_code;bemonsterings_methode_code;bemonsterings_apparaat_code;meetapparaat_code;waardebewerkings_methode_code;waardebepalings_techniek_code;waardebepalings_methode_code;opdrachtgevende_instantie_code;beherende_instantie_code;analyserende_instantie_code;bemonsterende_instantie_code;reeks_type_code;bemonsteringshoogte_code;referentievlak_code;reeks_srid_org;reeks_x_org;reeks_y_org;interval;eventdatum;eventtijd;event_exnum;event_externe_code;event_resultaattijd;event_waarde;event_waarde_limietsymbool;event_waarde_tekst;status_waarde;event_aquocode;inventarisaties_code;inventarisaties_omschrijving;Identitication unique de la station;Unieke identificatie gemeten parameter;ISC_fraction;has_higher_aquocodes;higher_aquocodes_info
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;12DClC2a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1161.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;DClC1a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.5;<;+.500E+00;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1168.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;DClvs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1170.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Dcfl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0001;<;+.1E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1172.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;dieldn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1173.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Durn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0009;<;+.900E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1177.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;aedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0004;<;+.4E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1178.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;bedsfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1179.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;endn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.001;<;+.1E-02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1181.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Flu;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.004;<;+.4E-02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1191.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;HpCl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;6e-05;<;+.6E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1197.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;HCB;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0002;<;+.2E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1199.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;aHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;6e-05;<;+.6E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1200.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;bHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;5e-05;<;+.5E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1201.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;dHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;8e-05;<;+.8E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1202.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;cHCH;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;8e-05;<;+.8E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1203.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;InP;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.000236;;+.236E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1204.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;idn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.0003;<;+.3E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1207.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;iptrn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0002;<;+.200E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1208.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;PeClFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC870'T0001607292#006;2024-08-22 09:47:00.0;0.1;<;+.1E+00;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1235.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;simzne;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0005;<;+.500E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1263.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;terbtn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0006;<;+.600E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1269.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;T4ClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1272.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;T4ClC1a;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1276.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;124TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1283.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;TClC2e;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1286.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;T;NVT;NVT;OW;oC;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#714VP002'T0001607253#003;2024-08-22 09:47:00.0;21.0;;+.210E+02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1301.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;pH;NVT;NVT;OW;DIMSLS;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#714VP008'T0001607257#003;2024-08-22 09:47:00.0;8.05;;+.805E+01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1302.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;OS;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A056;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#114MB048'T0001607267#001;2024-08-22 09:47:00.0;11.4;;+.114E+02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1305.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;VERZDGGD;O2;NVT;OW;%;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#714VP038'T0001607265#003;2024-08-22 09:47:00.0;93.0;;+.930E+02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1311.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;O2;NVT;OW;mg/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:FW015;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.AWTSVCSDBH;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#714VP037'T0001607264#003;2024-08-22 09:47:00.0;6.87;;+.687E+01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1311.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;CHLFa;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A200;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.BMMOEDBGE;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514BE015'T0001607288#008;2024-08-22 09:47:00.0;3.7;;+.370E+01;Definitief;3;NVT;Niet van toepassing;NL89_WISSKKE;1439.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Ant;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1458.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Clfvfs;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0003;<;+.300E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1464.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;Naf;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.02;<;+.2E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1517.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;135TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1629.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;123TClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:I15680;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.ALWSTDVTR;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514TA100'T0001607295#005;2024-08-22 09:47:00.0;0.01;<;+.100E-01;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1630.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;HxClbtDen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;0.000514;;+.514E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1652.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;acnfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.001;<;+.100E-02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1688.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;imdcpd;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;0.0006;<;+.600E-03;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1877.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;PeClBen;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS-MS;other:W5424;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC820'T0001607291#010;2024-08-22 09:47:00.0;2e-05;<;+.2E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1888.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;irgrl;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;7e-05;<;+.700E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1935.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;4ttC8yFol;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:W5423;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC870'T0001607292#006;2024-08-22 09:47:00.0;0.003;<;+.3E-02;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;1959.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;quinoxfn;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;LC-MS-MS;other:A5320;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514LC320'T0001607289#009;2024-08-22 09:47:00.0;8e-05;<;+.800E-04;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;2028.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;TC4ySn;NVT;OW;ng/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;NVT;other:A4411;RIKZMON_CHEMIE;WDZOUTCHEMIE;WDXXWGMLLLSD;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#414LS600'T0001607286#009;2024-08-22 09:47:00.0;0.181;;+.181E+00;Definitief;0;NVT;Niet van toepassing;NL89_WISSKKE;2879.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;PBDE154;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514OM305'T0001607293#007;2024-08-22 09:47:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_WISSKKE;2911.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;PBDE153;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514OM305'T0001607293#007;2024-08-22 09:47:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_WISSKKE;2912.0;EB;no;
wissenkerke;Wissenkerke;Point;51601576;3720566;CONCTTE;PBDE100;NVT;OW;ug/l;NVT;NVT;NVT;NVT;SB;NVT;68;8000;NVT;GC-MS;other:X170;RIKZMON_CHEMIE;WDZOUTCHEMIE;EXT.OMEGAMASDM;EXT.AWTSVCSDBH;TN;-100;WATSGL;28992;39540.0;402730.0;;2024-08-22;09:47:00;0;2024011830#514OM305'T0001607293#007;2024-08-22 09:47:00.0;0.0005;<;+.500E-03;Definitief;3;NVT;Niet van toepassing;NL89_WISSKKE;2915.0;EB;no;
