Identitication unique de la station;Date de prélévement;Fraction analysée;Identification unique du paramètre mesuré;Gestion de la Limite de Quantification;Résultat;Identification unique de l'unité;event_aquocode
NL_HANSWGL;04/09/2024;EB;1201.0;<;5e-05;ug/l;3
NL_HANSWGL;04/09/2024;EB;1202.0;<;8e-05;ug/l;3
NL_HANSWGL;04/09/2024;EB;1203.0;<;8e-05;ug/l;3
NL_HANSWGL;04/09/2024;EB;1204.0;;0.00129;ug/l;3
NL_HANSWGL;04/09/2024;EB;1207.0;<;0.0003;ug/l;3
NL_HANSWGL;04/09/2024;EB;1208.0;;0.00077;ug/l;0
NL_HANSWGL;04/09/2024;EB;1235.0;<;0.1;ug/l;0
NL_HANSWGL;04/09/2024;EB;1263.0;;0.000931;ug/l;0
NL_HANSWGL;04/09/2024;EB;1269.0;;0.000965;ug/l;0
NL_HANSWGL;04/09/2024;EB;1272.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1276.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1283.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1286.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1301.0;;21.2;oC;0
NL_HANSWGL;04/09/2024;EB;1302.0;;7.92;DIMSLS;0
NL_HANSWGL;04/09/2024;;1303.0;;3280.0;mS/m;0
NL_HANSWGL;04/09/2024;EB;1305.0;;24.2;mg/l;0
NL_HANSWGL;04/09/2024;EB;1311.0;;92.0;%;0
NL_HANSWGL;04/09/2024;EB;1311.0;;7.12;mg/l;0
NL_HANSWGL;04/09/2024;EF;1335.0;<;0.005;mg/l;3
NL_HANSWGL;04/09/2024;EF;1337.0;;13000.0;mg/l;0
NL_HANSWGL;04/09/2024;EF;1338.0;;1800.0;mg/l;0
NL_HANSWGL;04/09/2024;EF;1339.0;;0.0558;mg/l;3
NL_HANSWGL;04/09/2024;EF;1340.0;;0.962;mg/l;0
NL_HANSWGL;04/09/2024;;1345.0;;4900.0;mg/l;3
NL_HANSWGL;04/09/2024;EF;1361.0;;1.5;ug/l;0
NL_HANSWGL;04/09/2024;EF;1368.0;<;0.003;ug/l;0
NL_HANSWGL;04/09/2024;EF;1369.0;;2.63;ug/l;0
NL_HANSWGL;04/09/2024;EF;1379.0;;0.0585;ug/l;0
NL_HANSWGL;04/09/2024;EF;1382.0;;0.0227;ug/l;0
NL_HANSWGL;04/09/2024;EF;1383.0;;1.74;ug/l;0
NL_HANSWGL;04/09/2024;EF;1385.0;;0.221;ug/l;0
NL_HANSWGL;04/09/2024;EF;1386.0;;1.02;ug/l;0
NL_HANSWGL;04/09/2024;EF;1387.0;;0.000173;ug/l;0
NL_HANSWGL;04/09/2024;EF;1388.0;;0.04;ug/l;0
NL_HANSWGL;04/09/2024;EF;1392.0;;1.22;ug/l;3
NL_HANSWGL;04/09/2024;EF;1433.0;;0.0897;mg/l;3
NL_HANSWGL;04/09/2024;EB;1439.0;;6.0;ug/l;3
NL_HANSWGL;04/09/2024;EB;1458.0;<;0.003;ug/l;3
NL_HANSWGL;04/09/2024;EB;1464.0;<;0.0003;ug/l;0
NL_HANSWGL;04/09/2024;EB;1517.0;<;0.02;ug/l;3
NL_HANSWGL;04/09/2024;EB;1629.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1630.0;<;0.01;ug/l;0
NL_HANSWGL;04/09/2024;EB;1652.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;1688.0;<;0.001;ug/l;0
NL_HANSWGL;04/09/2024;EB;1877.0;;0.000937;ug/l;0
NL_HANSWGL;04/09/2024;EB;1888.0;<;2e-05;ug/l;3
NL_HANSWGL;04/09/2024;EB;1935.0;;9.22e-05;ug/l;0
NL_HANSWGL;04/09/2024;EB;1959.0;<;0.003;ug/l;0
NL_HANSWGL;04/09/2024;EB;2028.0;<;8e-05;ug/l;0
NL_HANSWGL;04/09/2024;EB;2879.0;;0.263;ng/l;0
NL_HANSWGL;04/09/2024;EB;2911.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;2912.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;2915.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;2916.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;2919.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;2920.0;<;0.0005;ug/l;3
NL_HANSWGL;04/09/2024;EB;5347.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;04/09/2024;EB;5977.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;04/09/2024;EB;5978.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;04/09/2024;EB;5979.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;04/09/2024;EB;6616.0;<;1.0;ug/l;0
NL_HANSWGL;04/09/2024;EB;6830.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;04/09/2024;EB;7073.0;;1.43;mg/l;0
NL_HANSWGL;09/09/2024;EB;1082.0;<;0.003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1083.0;<;0.0002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1101.0;<;0.0006;ug/l;0
NL_HANSWGL;09/09/2024;EB;1103.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1107.0;;0.00146;ug/l;0
NL_HANSWGL;09/09/2024;EB;1114.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1115.0;<;0.002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1117.0;;0.000568;ug/l;0
NL_HANSWGL;09/09/2024;EB;1118.0;;0.000734;ug/l;0
NL_HANSWGL;09/09/2024;EB;1119.0;<;0.0004;ug/l;0
NL_HANSWGL;09/09/2024;EB;1135.0;;0.05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1140.0;<;0.0007;ug/l;0
NL_HANSWGL;09/09/2024;EB;1144.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1146.0;<;0.0002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1147.0;<;0.0006;ug/l;0
NL_HANSWGL;09/09/2024;EB;1148.0;<;0.0002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1161.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1168.0;<;0.5;ug/l;0
NL_HANSWGL;09/09/2024;EB;1170.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1172.0;;0.00016;ug/l;0
NL_HANSWGL;09/09/2024;EB;1173.0;<;0.0002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1177.0;;0.0076;ug/l;0
NL_HANSWGL;09/09/2024;EB;1178.0;<;0.0004;ug/l;0
NL_HANSWGL;09/09/2024;EB;1179.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1181.0;<;0.001;ug/l;0
NL_HANSWGL;09/09/2024;EB;1191.0;<;0.004;ug/l;0
NL_HANSWGL;09/09/2024;EB;1197.0;<;6e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1199.0;<;0.0002;ug/l;0
NL_HANSWGL;09/09/2024;EB;1200.0;<;6e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1201.0;<;5e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1202.0;<;8e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1203.0;;8e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1204.0;;0.000802;ug/l;0
NL_HANSWGL;09/09/2024;EB;1207.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1208.0;;0.000722;ug/l;0
NL_HANSWGL;09/09/2024;EB;1235.0;<;0.1;ug/l;0
NL_HANSWGL;09/09/2024;EB;1263.0;;0.000851;ug/l;0
NL_HANSWGL;09/09/2024;EB;1269.0;;0.000953;ug/l;0
NL_HANSWGL;09/09/2024;EB;1272.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1276.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1283.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1286.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1301.0;;20.8;oC;0
NL_HANSWGL;09/09/2024;EB;1302.0;;7.94;DIMSLS;0
NL_HANSWGL;09/09/2024;;1303.0;;3320.0;mS/m;0
NL_HANSWGL;09/09/2024;EB;1305.0;;26.2;mg/l;3
NL_HANSWGL;09/09/2024;EB;1311.0;;96.0;%;0
NL_HANSWGL;09/09/2024;EB;1311.0;;7.56;mg/l;0
NL_HANSWGL;09/09/2024;EF;1335.0;;0.0102;mg/l;0
NL_HANSWGL;09/09/2024;EF;1337.0;;16000.0;mg/l;0
NL_HANSWGL;09/09/2024;EF;1338.0;;1700.0;mg/l;0
NL_HANSWGL;09/09/2024;EF;1339.0;;0.06;mg/l;0
NL_HANSWGL;09/09/2024;EF;1340.0;;0.653;mg/l;0
NL_HANSWGL;09/09/2024;;1345.0;;5000.0;mg/l;3
NL_HANSWGL;09/09/2024;EF;1361.0;;1.53;ug/l;0
NL_HANSWGL;09/09/2024;EF;1368.0;<;0.003;ug/l;0
NL_HANSWGL;09/09/2024;EF;1369.0;;2.71;ug/l;0
NL_HANSWGL;09/09/2024;EF;1379.0;;0.0631;ug/l;0
NL_HANSWGL;09/09/2024;EF;1382.0;;0.0244;ug/l;0
NL_HANSWGL;09/09/2024;EF;1383.0;;2.33;ug/l;0
NL_HANSWGL;09/09/2024;EF;1385.0;;0.208;ug/l;0
NL_HANSWGL;09/09/2024;EF;1386.0;;1.07;ug/l;0
NL_HANSWGL;09/09/2024;EF;1387.0;;0.000154;ug/l;3
NL_HANSWGL;09/09/2024;EF;1388.0;;0.0461;ug/l;0
NL_HANSWGL;09/09/2024;EF;1392.0;;1.29;ug/l;3
NL_HANSWGL;09/09/2024;EF;1433.0;;0.0739;mg/l;0
NL_HANSWGL;09/09/2024;EB;1439.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;09/09/2024;EB;1458.0;<;0.003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1464.0;<;0.0003;ug/l;0
NL_HANSWGL;09/09/2024;EB;1517.0;<;0.02;ug/l;0
NL_HANSWGL;09/09/2024;EB;1629.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1630.0;<;0.01;ug/l;0
NL_HANSWGL;09/09/2024;EB;1652.0;;0.000576;ug/l;0
NL_HANSWGL;09/09/2024;EB;1688.0;<;0.001;ug/l;0
NL_HANSWGL;09/09/2024;EB;1877.0;;0.001;ug/l;0
NL_HANSWGL;09/09/2024;EB;1888.0;<;2e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1935.0;;8.96e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;1959.0;<;0.003;ug/l;0
NL_HANSWGL;09/09/2024;EB;2028.0;<;8e-05;ug/l;0
NL_HANSWGL;09/09/2024;EB;2879.0;;0.493;ng/l;0
NL_HANSWGL;09/09/2024;EB;2911.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;2912.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;2915.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;2916.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;2919.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;2920.0;<;0.0005;ug/l;3
NL_HANSWGL;09/09/2024;EB;5347.0;;0.00374;ug/l;0
NL_HANSWGL;09/09/2024;EB;5977.0;;0.00193;ug/l;0
NL_HANSWGL;09/09/2024;EB;5978.0;;0.00508;ug/l;0
NL_HANSWGL;09/09/2024;EB;5979.0;;0.004;ug/l;0
NL_HANSWGL;09/09/2024;EB;6616.0;<;1.0;ug/l;0
NL_HANSWGL;09/09/2024;EB;6830.0;;0.00203;ug/l;0
NL_HANSWGL;07/10/2024;EB;1082.0;<;0.003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1083.0;<;0.0002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1101.0;<;0.0006;ug/l;0
NL_HANSWGL;07/10/2024;EB;1103.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1107.0;;0.00146;ug/l;0
NL_HANSWGL;07/10/2024;EB;1114.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1115.0;<;0.002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1117.0;;0.000932;ug/l;0
NL_HANSWGL;07/10/2024;EB;1118.0;;0.00132;ug/l;0
NL_HANSWGL;07/10/2024;EB;1119.0;<;0.0004;ug/l;0
NL_HANSWGL;07/10/2024;EB;1135.0;;0.22;ug/l;0
NL_HANSWGL;07/10/2024;EB;1140.0;<;0.0007;ug/l;0
NL_HANSWGL;07/10/2024;EB;1144.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1146.0;<;0.0002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1147.0;<;0.0006;ug/l;0
NL_HANSWGL;07/10/2024;EB;1148.0;<;0.0002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1161.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1168.0;<;0.5;ug/l;0
NL_HANSWGL;07/10/2024;EB;1170.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1172.0;;0.000218;ug/l;0
NL_HANSWGL;07/10/2024;EB;1173.0;<;0.0002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1177.0;;0.00703;ug/l;0
NL_HANSWGL;07/10/2024;EB;1178.0;<;0.0004;ug/l;0
NL_HANSWGL;07/10/2024;EB;1179.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1181.0;<;0.001;ug/l;0
NL_HANSWGL;07/10/2024;EB;1191.0;;0.00718;ug/l;0
NL_HANSWGL;07/10/2024;EB;1197.0;<;6e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1199.0;<;0.0002;ug/l;0
NL_HANSWGL;07/10/2024;EB;1200.0;<;6e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1201.0;<;5e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1202.0;<;8e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1203.0;;8.41e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1204.0;;0.00136;ug/l;0
NL_HANSWGL;07/10/2024;EB;1207.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1208.0;;0.00077;ug/l;0
NL_HANSWGL;07/10/2024;EB;1235.0;<;0.1;ug/l;0
NL_HANSWGL;07/10/2024;EB;1263.0;;0.000977;ug/l;0
NL_HANSWGL;07/10/2024;EB;1269.0;;0.00112;ug/l;0
NL_HANSWGL;07/10/2024;EB;1272.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1276.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1283.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1286.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1301.0;;15.5;oC;0
NL_HANSWGL;07/10/2024;EB;1302.0;;8.02;DIMSLS;0
NL_HANSWGL;07/10/2024;;1303.0;;3260.0;mS/m;0
NL_HANSWGL;07/10/2024;EB;1305.0;;25.1;mg/l;0
NL_HANSWGL;07/10/2024;EB;1311.0;;93.0;%;0
NL_HANSWGL;07/10/2024;EB;1311.0;;8.13;mg/l;0
NL_HANSWGL;07/10/2024;EF;1335.0;;0.0312;mg/l;0
NL_HANSWGL;07/10/2024;EF;1337.0;;13000.0;mg/l;0
NL_HANSWGL;07/10/2024;EF;1338.0;;1500.0;mg/l;0
NL_HANSWGL;07/10/2024;EF;1339.0;;0.0088;mg/l;0
NL_HANSWGL;07/10/2024;EF;1340.0;;0.824;mg/l;0
NL_HANSWGL;07/10/2024;;1345.0;;4600.0;mg/l;3
NL_HANSWGL;07/10/2024;EF;1361.0;;1.4;ug/l;0
NL_HANSWGL;07/10/2024;EF;1368.0;<;0.003;ug/l;0
NL_HANSWGL;07/10/2024;EF;1369.0;;2.48;ug/l;0
NL_HANSWGL;07/10/2024;EF;1379.0;;0.0588;ug/l;0
NL_HANSWGL;07/10/2024;EF;1382.0;;0.037;ug/l;0
NL_HANSWGL;07/10/2024;EF;1383.0;;1.88;ug/l;0
NL_HANSWGL;07/10/2024;EF;1385.0;;0.208;ug/l;0
NL_HANSWGL;07/10/2024;EF;1386.0;;0.954;ug/l;0
NL_HANSWGL;07/10/2024;EF;1387.0;;0.000329;ug/l;0
NL_HANSWGL;07/10/2024;EF;1388.0;;0.0429;ug/l;0
NL_HANSWGL;07/10/2024;EF;1392.0;;9.99999999999e+22;ug/l;99
NL_HANSWGL;07/10/2024;EF;1433.0;;0.0908;mg/l;0
NL_HANSWGL;07/10/2024;EB;1439.0;;4.3;ug/l;3
NL_HANSWGL;07/10/2024;EB;1458.0;<;0.003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1464.0;<;0.0003;ug/l;0
NL_HANSWGL;07/10/2024;EB;1517.0;<;0.02;ug/l;0
NL_HANSWGL;07/10/2024;EB;1629.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1630.0;<;0.01;ug/l;0
NL_HANSWGL;07/10/2024;EB;1652.0;<;0.0005;ug/l;0
NL_HANSWGL;07/10/2024;EB;1688.0;<;0.001;ug/l;0
NL_HANSWGL;07/10/2024;EB;1877.0;;0.00102;ug/l;0
NL_HANSWGL;07/10/2024;EB;1888.0;<;2e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;1935.0;;0.000105;ug/l;0
NL_HANSWGL;07/10/2024;EB;1959.0;<;0.003;ug/l;0
NL_HANSWGL;07/10/2024;EB;2028.0;<;8e-05;ug/l;0
NL_HANSWGL;07/10/2024;EB;2879.0;;0.785;ng/l;0
NL_HANSWGL;07/10/2024;EB;2911.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;2912.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;2915.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;2916.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;2919.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;2920.0;<;0.0005;ug/l;3
NL_HANSWGL;07/10/2024;EB;5347.0;;0.00431;ug/l;0
NL_HANSWGL;07/10/2024;EB;5977.0;;0.00203;ug/l;0
NL_HANSWGL;07/10/2024;EB;5978.0;;0.00542;ug/l;3
NL_HANSWGL;07/10/2024;EB;5979.0;;0.00434;ug/l;0
NL_HANSWGL;07/10/2024;EB;6616.0;<;1.0;ug/l;0
NL_HANSWGL;07/10/2024;EB;6830.0;;0.00236;ug/l;0
NL_HANSWGL;05/11/2024;EB;1082.0;<;0.003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1083.0;<;0.0002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1101.0;<;0.0006;ug/l;0
NL_HANSWGL;05/11/2024;EB;1103.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1107.0;;0.0014;ug/l;0
NL_HANSWGL;05/11/2024;EB;1114.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1115.0;<;0.002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1117.0;;0.00119;ug/l;0
NL_HANSWGL;05/11/2024;EB;1118.0;;0.00141;ug/l;0
NL_HANSWGL;05/11/2024;EB;1119.0;<;0.0004;ug/l;0
NL_HANSWGL;05/11/2024;EB;1135.0;;1.4;ug/l;0
NL_HANSWGL;05/11/2024;EB;1140.0;<;0.0007;ug/l;0
NL_HANSWGL;05/11/2024;EB;1144.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1146.0;<;0.0002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1147.0;<;0.0006;ug/l;0
NL_HANSWGL;05/11/2024;EB;1148.0;<;0.0002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1161.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1168.0;<;0.5;ug/l;0
NL_HANSWGL;05/11/2024;EB;1170.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1172.0;<;0.0001;ug/l;0
NL_HANSWGL;05/11/2024;EB;1173.0;<;0.0002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1177.0;;0.00574;ug/l;0
NL_HANSWGL;05/11/2024;EB;1178.0;<;0.0004;ug/l;0
NL_HANSWGL;05/11/2024;EB;1179.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1181.0;<;0.001;ug/l;0
NL_HANSWGL;05/11/2024;EB;1191.0;;0.00495;ug/l;0
NL_HANSWGL;05/11/2024;EB;1197.0;<;6e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1199.0;<;0.0002;ug/l;0
NL_HANSWGL;05/11/2024;EB;1200.0;<;6e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1201.0;<;5e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1202.0;<;8e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1203.0;;8.29e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1204.0;;0.00151;ug/l;0
NL_HANSWGL;05/11/2024;EB;1207.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1208.0;;0.000817;ug/l;0
NL_HANSWGL;05/11/2024;EB;1235.0;<;0.1;ug/l;0
NL_HANSWGL;05/11/2024;EB;1263.0;;0.000969;ug/l;0
NL_HANSWGL;05/11/2024;EB;1269.0;;0.00119;ug/l;0
NL_HANSWGL;05/11/2024;EB;1272.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1276.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1283.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1286.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1301.0;;13.5;oC;0
NL_HANSWGL;05/11/2024;EB;1302.0;;7.93;DIMSLS;0
NL_HANSWGL;05/11/2024;;1303.0;;3140.0;mS/m;0
NL_HANSWGL;05/11/2024;EB;1305.0;;41.1;mg/l;0
NL_HANSWGL;05/11/2024;EB;1311.0;;91.0;%;0
NL_HANSWGL;05/11/2024;EB;1311.0;;8.36;mg/l;0
NL_HANSWGL;05/11/2024;EF;1335.0;;0.0426;mg/l;0
NL_HANSWGL;05/11/2024;EF;1337.0;;13000.0;mg/l;0
NL_HANSWGL;05/11/2024;EF;1338.0;;1900.0;mg/l;0
NL_HANSWGL;05/11/2024;EF;1339.0;;0.0147;mg/l;0
NL_HANSWGL;05/11/2024;EF;1340.0;;0.99;mg/l;0
NL_HANSWGL;05/11/2024;;1345.0;;4500.0;mg/l;3
NL_HANSWGL;05/11/2024;EF;1361.0;;1.49;ug/l;0
NL_HANSWGL;05/11/2024;EF;1368.0;<;0.003;ug/l;0
NL_HANSWGL;05/11/2024;EF;1369.0;;2.5;ug/l;0
NL_HANSWGL;05/11/2024;EF;1379.0;;0.0671;ug/l;0
NL_HANSWGL;05/11/2024;EF;1382.0;;0.0238;ug/l;0
NL_HANSWGL;05/11/2024;EF;1383.0;;2.65;ug/l;0
NL_HANSWGL;05/11/2024;EF;1385.0;;0.229;ug/l;0
NL_HANSWGL;05/11/2024;EF;1386.0;;1.17;ug/l;0
NL_HANSWGL;05/11/2024;EF;1387.0;;0.00022;ug/l;0
NL_HANSWGL;05/11/2024;EF;1388.0;;0.0499;ug/l;0
NL_HANSWGL;05/11/2024;EF;1392.0;;1.72;ug/l;0
NL_HANSWGL;05/11/2024;EF;1433.0;;0.0869;mg/l;0
NL_HANSWGL;05/11/2024;EB;1439.0;;2.8;ug/l;3
NL_HANSWGL;05/11/2024;EB;1458.0;<;0.003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1464.0;<;0.0003;ug/l;0
NL_HANSWGL;05/11/2024;EB;1517.0;<;0.02;ug/l;0
NL_HANSWGL;05/11/2024;EB;1629.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1630.0;<;0.01;ug/l;0
NL_HANSWGL;05/11/2024;EB;1652.0;<;0.0005;ug/l;0
NL_HANSWGL;05/11/2024;EB;1688.0;<;0.001;ug/l;0
NL_HANSWGL;05/11/2024;EB;1877.0;;0.00139;ug/l;0
NL_HANSWGL;05/11/2024;EB;1888.0;<;2e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;1935.0;;0.0001;ug/l;0
NL_HANSWGL;05/11/2024;EB;1959.0;<;0.003;ug/l;0
NL_HANSWGL;05/11/2024;EB;2028.0;<;8e-05;ug/l;0
NL_HANSWGL;05/11/2024;EB;2879.0;;0.601;ng/l;0
NL_HANSWGL;05/11/2024;EB;2911.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;2912.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;2915.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;2916.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;2919.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;2920.0;<;0.0005;ug/l;3
NL_HANSWGL;05/11/2024;EB;5347.0;;0.00351;ug/l;0
NL_HANSWGL;05/11/2024;EB;5977.0;;0.00189;ug/l;0
NL_HANSWGL;05/11/2024;EB;5978.0;;0.0047;ug/l;0
NL_HANSWGL;05/11/2024;EB;5979.0;;0.00397;ug/l;0
NL_HANSWGL;05/11/2024;EB;6616.0;<;1.0;ug/l;0
NL_HANSWGL;05/11/2024;EB;6830.0;;0.00203;ug/l;0
NL_HANSWGL;05/11/2024;EB;7073.0;;0.805;mg/l;0
NL_HANSWGL;03/12/2024;EB;1082.0;<;0.003;ug/l;0
NL_HANSWGL;03/12/2024;EB;1083.0;<;0.0002;ug/l;0
NL_HANSWGL;03/12/2024;EB;1101.0;<;0.0006;ug/l;0
NL_HANSWGL;03/12/2024;EB;1103.0;<;0.0003;ug/l;0
NL_HANSWGL;03/12/2024;EB;1107.0;;0.00148;ug/l;0
NL_HANSWGL;03/12/2024;EB;1114.0;<;0.01;ug/l;0
NL_HANSWGL;03/12/2024;EB;1115.0;;0.00206;ug/l;0
NL_HANSWGL;03/12/2024;EB;1117.0;;0.00192;ug/l;0
NL_HANSWGL;03/12/2024;EB;1118.0;;0.00235;ug/l;0
NL_HANSWGL;03/12/2024;EB;1119.0;<;0.0004;ug/l;0
NL_HANSWGL;03/12/2024;EB;1135.0;;0.18;ug/l;0
NL_HANSWGL;03/12/2024;EB;1140.0;<;0.0007;ug/l;0
NL_HANSWGL;03/12/2024;EB;1144.0;<;0.0003;ug/l;0
NL_HANSWGL;03/12/2024;EB;1146.0;<;0.0002;ug/l;0
NL_HANSWGL;03/12/2024;EB;1147.0;<;0.0006;ug/l;0
NL_HANSWGL;03/12/2024;EB;1148.0;<;0.0002;ug/l;0
NL_HANSWGL;03/12/2024;EB;1161.0;<;0.01;ug/l;0
NL_HANSWGL;03/12/2024;EB;1168.0;<;0.5;ug/l;0
NL_HANSWGL;03/12/2024;EB;1170.0;<;0.0003;ug/l;0
NL_HANSWGL;03/12/2024;EB;1172.0;;0.000177;ug/l;0
NL_HANSWGL;03/12/2024;EB;1173.0;<;0.0002;ug/l;0
NL_HANSWGL;03/12/2024;EB;1177.0;;0.00591;ug/l;0
NL_HANSWGL;03/12/2024;EB;1178.0;<;0.0004;ug/l;0
