"Id";"CASnummer";"Codes";"Omschrijving";"Groep";"Begin geldigheid";"Eind geldigheid";"Status";"Gerelateerd"
4897;"142469-14-5";"tritsfrn";"tritosulfuron";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4898;"632-58-6";"tT4ClFtzr";"tetrachloorftaalzuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4899;"1663-39-4";"ttC4yaclt";"tertiair-butylacrylaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
49;"542-75-6";"13DClC3e";"1,3-dichloorpropeen";"ChemischeStof";"2025-02-27";"2100-01-01";"Geldig";"Id-99eac0eb-dc80-cede-e324-c722bb2ed9f3"
4900;"131983-72-7";"Ttcnzl";"triticonazool";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4901;"41902-42-5";"TttC4yC1ol";"tri-tert-butylmethanol";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4902;"1401-69-0";"tylsne";"tylosine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4903;"15700-08-0";"U231";"uranium 231";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4904;"13966-29-5";"U234";"uranium 234";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4905;"15117-96-1";"U235";"uranium 235";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4906;"14269-75-1";"U237";"uranium 237";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4907;"NVT";"U238";"uranium 238";"ChemischeStof";"2011-06-08";"2011-08-25";"Vervallen";""
4907;"7440-61-1";"U238";"uranium 238";"ChemischeStof";"2011-08-26";"2100-01-01";"Geldig";""
4908;"51-79-6";"urtn";"urethaan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4909;"14331-97-6";"V48";"vanadium 48";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
491;"NVT";"s12ClNaf";"som 1- en 2-chloornaftaleen";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4910;"37248-47-8";"valdmcne";"validamycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4911;"99-66-1";"valpinzr";"valproinezuur";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4912;"137862-53-4";"valstan";"valsartan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4913;"439-14-5";"valum";"valium";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4914;"121-33-5";"vanlne";"vanilline";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4915;"93413-69-5";"venlfxne";"venlafaxine";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";""
4916;"88-41-5";"verdx";"verdox";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4917;"1929-77-7";"vernlt";"vernolaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4918;"52-53-9";"verpml";"verapamil";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";""
4919;"60643-86-9";"vigbtne";"vigabatrine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
492;"101-21-3";"Clpfm";"chloorprofam";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4920;"11006-76-1";"virgnamcne";"virginiamycine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4921;"68604-30-8";"vyactvyvstcp";"vinylacetaat-vinylversataat copolymeer";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4922;"15749-46-9";"W181";"wolfraam 181";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4923;"81-81-2";"warfrn";"warfarin";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4924;"7440-63-3";"Xe";"xenon";"ChemischeStof";"2012-01-07";"2100-01-01";"Geldig";""
4925;"2655-14-3";"XMC";"3,5-xylylmethylcarbamaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4926;"13982-36-0";"Y88";"yttrium 88";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4927;"14234-24-3";"Y91";"yttrium 91";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4928;"14041-44-2";"Yb175";"ytterbium 175";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4929;"137-30-4";"zirm";"ziram";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4930;"13982-39-3";"Zn65";"zink 65";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4931;"7646-85-7";"ZnCl";"zinkchloride";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4932;"156052-68-5";"zOaAd";"zoxamide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4933;"82626-48-0";"zolpdm";"zolpidem";"ChemischeStof";"2012-11-17";"2100-01-01";"Geldig";""
4934;"13967-71-0";"Zr95";"zirkonium 95";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4935;"26638-19-7";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2011-06-08";"2011-08-26";"Vervallen";""
4935;"NVT";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2011-08-27";"2013-05-23";"Vervallen";""
4935;"NVT";"sDClC3a";"som dichloorpropaan-isomeren";"ChemischeStof";"2013-05-24";"2100-01-01";"Geldig";"Id-3ccd3068-027f-4f31-bdfc-af57b2d9133c"
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Typering";"2013-04-27";"2013-05-07";"Vervallen";""
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Typering";"2013-05-08";"2014-01-20";"Vervallen";""
4936;"NVT";"BODKLTT";"Bodemkwaliteit (eindoordeel)";"Typering";"2014-01-21";"2100-01-01";"Geldig";""
4937;"NVT";"NORMFTE";"Normfractie";"Grootheid";"2013-09-07";"2100-01-01";"Geldig";"Id-19631098-bbf5-4690-a4e2-c5c7f8049b77"
4938;"NVT";"sDHOxBen";"som dihydroxybenzeen-isomeren";"ChemischeStof";"2013-09-07";"2013-09-12";"Vervallen";""
4938;"NVT";"sDHOxBen";"som dihydroxybenzeen-isomeren";"ChemischeStof";"2013-09-13";"2100-01-01";"Geldig";"Id-f8bc7527-5d6f-4dbe-a2e1-b9d7b90d9510"
494;"2921-88-2";"C2yClprfs";"ethylchloorpyrifos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4940;"54084-26-3";"Cn";"copernicium";"ChemischeStof";"2012-01-07";"2014-01-20";"Vervallen";""
4940;"54084-26-3";"Cn";"copernicium";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4941;"53894-31-8";"11DC1yC2y2C1";"1,1-dimethylethyl-2-methoxyfenol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4941;"53894-31-8";"11DC1yC2y2C1";"1,1-dimethylethyl-2-methoxyfenol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4942;"140-38-5";"14ClFyurum";"1-(4-chloorfenyl)ureum";"ChemischeStof";"2013-08-13";"2014-01-20";"Vervallen";""
4942;"140-38-5";"14ClFyurum";"1-(4-chloorfenyl)ureum";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4943;"34123-57-4";"14iC3yFy3C1y";"1-(4-isopropylfenyl)-3-methylureum";"ChemischeStof";"2013-08-13";"2014-01-20";"Vervallen";""
4943;"34123-57-4";"14iC3yFy3C1y";"1-(4-isopropylfenyl)-3-methylureum";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4944;"56046-17-4";"14iC3yFyurum";"1-(4-isopropylfenyl)ureum";"ChemischeStof";"2013-08-13";"2014-01-20";"Vervallen";""
4944;"56046-17-4";"14iC3yFyurum";"1-(4-isopropylfenyl)ureum";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4945;"629-73-2";"1C16e";"1-hexadeceen";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4945;"629-73-2";"1C16e";"1-hexadeceen";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4946;"2400-00-2";"1C2yC10yBen";"(1-ethyldecyl)-benzeen";"ChemischeStof";"2013-08-07";"2014-01-20";"Vervallen";""
4946;"2400-00-2";"1C2yC10yBen";"(1-ethyldecyl)-benzeen";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4947;"4536-87-2";"1C2yC9yBen";"(1-ethylnonyl)-benzeen";"ChemischeStof";"2013-08-07";"2014-01-20";"Vervallen";""
4947;"4536-87-2";"1C2yC9yBen";"(1-ethylnonyl)-benzeen";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4948;"2719-64-4";"1C3yC9yBen";"(1-propylnonyl)-benzeen";"ChemischeStof";"2013-08-07";"2014-01-20";"Vervallen";""
4948;"2719-64-4";"1C3yC9yBen";"(1-propylnonyl)-benzeen";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4949;"2719-63-3";"1C4yC8yBen";"(1-butyloctyl)-benzeen";"ChemischeStof";"2013-08-07";"2014-01-20";"Vervallen";""
4949;"2719-63-3";"1C4yC8yBen";"(1-butyloctyl)-benzeen";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4950;"77899-03-7";"1heneicsfmt";"1-heneicosylformaat";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4950;"77899-03-7";"1heneicsfmt";"1-heneicosylformaat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4951;"112-96-9";"1iCNC18a";"1-isocyanaat-octadecaan";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4951;"112-96-9";"1iCNC18a";"1-isocyanaat-octadecaan";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4952;"20427-84-3";"224C9yfOxC2o";"2-(2-(4-nonylfenoxy)ethoxy)ethanol";"ChemischeStof";"2013-08-07";"2014-01-20";"Vervallen";""
4952;"20427-84-3";"224C9yfOxC2o";"2-(2-(4-nonylfenoxy)ethoxy)ethanol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4953;"77-76-9";"22DC1oxC3a";"2,2-dimethoxypropaan";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4953;"77-76-9";"22DC1oxC3a";"2,2-dimethoxypropaan";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4954;"120-78-5";"22DbztazDS";"2,2-dibenzothiazyldisulfide";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4954;"120-78-5";"22DbztazDS";"2,2-dibenzothiazyldisulfide";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4955;"50-45-3";"23DClBencbzr";"2,3-dichloorbenzeencarbonzuur";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4955;"50-45-3";"23DClBencbzr";"2,3-dichloorbenzeencarbonzuur";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4956;"136-95-8";"2Aobztzl";"2-aminobenzothiazool";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4956;"136-95-8";"2Aobztzl";"2-aminobenzothiazool";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4957;"3251-56-7";"2C1ox4NO2Fol";"2-methoxy-4-nitrofenol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4957;"3251-56-7";"2C1ox4NO2Fol";"2-methoxy-4-nitrofenol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4958;"27247-96-7";"2C2yC6yNO3";"2-ethylhexylnitraat";"ChemischeStof";"2012-12-15";"2014-01-20";"Vervallen";""
4958;"27247-96-7";"2C2yC6yNO3";"2-ethylhexylnitraat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4959;"34880-43-8";"2C3y2C7eal";"2-propyl-2-heptenal";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4959;"34880-43-8";"2C3y2C7eal";"2-propyl-2-heptenal";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
496;"5598-13-0";"C1yClprfs";"methylchloorpyrifos";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4960;"56247-53-1";"2C3yC7azrC1y";"2-propylheptaanzuur methylester";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4960;"56247-53-1";"2C3yC7azrC1y";"2-propylheptaanzuur methylester";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4961;"112-07-2";"2C4oxC2yactt";"2-butoxyethylacetaat";"ChemischeStof";"2013-07-01";"2014-01-20";"Vervallen";""
4961;"112-07-2";"2C4oxC2yactt";"2-butoxyethylacetaat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4962;"626-93-7";"2C6ol";"2-hexanol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4962;"626-93-7";"2C6ol";"2-hexanol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4963;"122-98-5";"2FyAoC2ol";"2-fenylamino-ethanol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4963;"122-98-5";"2FyAoC2ol";"2-fenylamino-ethanol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4964;"1323-03-1";"2HOxppozC14y";"2-hydroxypropionzuur tetradecylester";"ChemischeStof";"2013-06-07";"2014-01-20";"Vervallen";""
4964;"1323-03-1";"2HOxppozC14y";"2-hydroxypropionzuur tetradecylester";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4965;"3741-80-8";"2bztazsfAd";"2-benzothiazolsulfonamide";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4965;"3741-80-8";"2bztazsfAd";"2-benzothiazolsulfonamide";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4966;"95-33-0";"2ccC6yAotobz";"2-(cyclohexylaminothio)benzothiazool";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4966;"95-33-0";"2ccC6yAotobz";"2-(cyclohexylaminothio)benzothiazool";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4967;"4169-04-4";"2fenOx1C3ol";"2-fenoxy-1-propanol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4967;"4169-04-4";"2fenOx1C3ol";"2-fenoxy-1-propanol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4968;"102-77-2";"2mflntobztaz";"2-morfoline(thio)benzothiazool";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4968;"102-77-2";"2mflntobztaz";"2-morfoline(thio)benzothiazool";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4969;"25152-84-5";"2t4tDcdeal";"2-trans-4-trans-decadienal";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4969;"25152-84-5";"2t4tDcdeal";"2-trans-4-trans-decadienal";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
497;"1897-45-6";"Cltlnl";"chloorthalonil";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4970;"121-00-6";"2ttC4y4C1oxF";"2-tert-butyl-4-methoxyfenol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4970;"121-00-6";"2ttC4y4C1oxF";"2-tert-butyl-4-methoxyfenol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4971;"51-44-5";"34DClBencbzr";"3,4-dichloorbenzeencarbonzuur";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4971;"51-44-5";"34DClBencbzr";"3,4-dichloorbenzeencarbonzuur";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4972;"107-74-4";"37DC1y17C8aD";"3,7-dimethyl-1,7-octaandiol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4972;"107-74-4";"37DC1y17C8aD";"3,7-dimethyl-1,7-octaandiol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4973;"53778-72-6";"3C1ox2C4ol";"3-methoxy-2-butanol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4973;"53778-72-6";"3C1ox2C4ol";"3-methoxy-2-butanol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4974;"105-43-1";"3C1yC5azr";"3-methylpentaanzuur";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4974;"105-43-1";"3C1yC5azr";"3-methylpentaanzuur";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4975;"20503-92-8";"3Fyoazldne";"3-fenyloxazolidine";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4975;"20503-92-8";"3Fyoazldne";"3-fenyloxazolidine";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4976;"123-11-5";"4C1oxbzAh";"4-methoxybenzaldehyde";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4976;"123-11-5";"4C1oxbzAh";"4-methoxybenzaldehyde";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4977;"5877-42-9";"4C2y1ot3ol";"4-ethyl-1-octyn-3-ol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4977;"5877-42-9";"4C2y1ot3ol";"4-ethyl-1-octyn-3-ol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4978;"100-23-2";"4NO2DC1yAn";"4-nitrodimethylaniline";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4978;"100-23-2";"4NO2DC1yAn";"4-nitrodimethylaniline";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4979;"570-74-1";"5choletne";"5-cholestene";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4979;"570-74-1";"5choletne";"5-cholestene";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
498;"1918-13-4";"CltaAd";"chloorthiamide";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
4980;"2091-29-4";"9C16ezr";"9-hexadeceenzuur";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4980;"2091-29-4";"9C16ezr";"9-hexadeceenzuur";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4981;"5090-41-5";"9C18eal";"9-octadecenal";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4981;"5090-41-5";"9C18eal";"9-octadecenal";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4982;"NVT";"AANZSHD";"Aanzuigsnelheid";"Grootheid";"2013-02-07";"2014-01-20";"Vervallen";""
4982;"NVT";"AANZSHD";"Aanzuigsnelheid";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-588b94c4-a119-415b-9f97-d7723025651d"
4983;"NVT";"ACTVTCCTTE";"Activiteitsconcentratie";"Grootheid";"2013-07-01";"2014-01-20";"Vervallen";""
4983;"NVT";"ACTVTCCTTE";"Activiteitsconcentratie";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-ce52e170-869d-441b-be16-db069ba7a281"
4984;"6419-19-8";"AoTC1yePA";"aminotrimethyleen fosfonzuur";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4984;"6419-19-8";"AoTC1yePA";"aminotrimethyleen fosfonzuur";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4985;"NVT";"BACTOIDBTRN";"Bacteroides bacteriën";"Object";"2013-02-12";"2014-01-20";"Vervallen";""
4985;"NVT";"BACTOIDBTRN";"Bacteroides bacteriën";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";"Id-6cdc516e-3935-4f92-9ecf-ee36d8083814"
4986;"NVT";"BEMSDOVZDE";"Bemonsterde oeverzijde";"MonstervariabeleEcologie";"2013-04-19";"2014-01-20";"Vervallen";""
4986;"NVT";"BEMSDOVZDE";"Bemonsterde oeverzijde";"MonstervariabeleEcologie";"2014-01-21";"2018-12-07";"Vervallen";""
4986;"NVT";"BEMSDOVZDE";"Bemonsterde oeverzijde";"Typering";"2018-12-08";"2100-01-01";"Geldig";"Id-76c6a8ae-ceca-4b81-ad86-4efab01e6126"
4987;"NVT";"BIOMSA";"Biomassa";"Grootheid";"2013-03-02";"2014-01-20";"Vervallen";""
4987;"NVT";"BIOMSA";"Biomassa";"Grootheid";"2014-01-21";"2016-11-28";"Vervallen";""
4987;"NVT";"BIOMSA";"Biomassa";"Object";"2016-11-29";"2100-01-01";"Geldig";"Id-9811a30f-91e0-40bb-b604-b26d3ac880c5"
4988;"NVT";"BIOMSFTE";"Biomassafractie";"Grootheid";"2013-03-02";"2014-01-20";"Vervallen";""
4988;"NVT";"BIOMSFTE";"Biomassafractie";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";""
4990;"56634-95-8";"BrOxnHpnat";"bromoxynil heptanoaat";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4990;"56634-95-8";"BrOxnHpnat";"bromoxynil heptanoaat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4991;"120-40-1";"C12aAdNNb2Ho";"dodecaanamide N,N-bis2-hydroxyethyl";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4991;"120-40-1";"C12aAdNNb2Ho";"dodecaanamide N,N-bis2-hydroxyethyl";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4992;"598-55-0";"C1ycbmt";"methylcarbamaat";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4992;"598-55-0";"C1ycbmt";"methylcarbamaat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4993;"106-73-0";"C7azrC1yEsr";"heptaanzuur methylester";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4993;"106-73-0";"C7azrC1yEsr";"heptaanzuur methylester";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4994;"14866-68-3";"ClO3";"chloraat";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4994;"14866-68-3";"ClO3";"chloraat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4995;"89197-69-3";"DC4y3OHC4yPO";"dibutyl-3-hydroxybutylfosfaat";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
4995;"89197-69-3";"DC4y3OHC4yPO";"dibutyl-3-hydroxybutylfosfaat";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4996;"15827-60-8";"DTPMP";"diethyleentriamine penta(methyleen fosfonzuur) (DTPMP)";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
4996;"15827-60-8";"DTPMP";"diethyleentriamine penta(methyleen fosfonzuur) (DTPMP)";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4997;"40843-25-2";"Dcfp";"diclofop";"ChemischeStof";"2013-08-14";"2014-01-20";"Vervallen";""
4997;"40843-25-2";"Dcfp";"diclofop";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4998;"38725-95-0";"Dettl";"diethatyl";"ChemischeStof";"2013-08-14";"2014-01-20";"Vervallen";""
4998;"38725-95-0";"Dettl";"diethatyl";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
4999;"127-63-9";"Dfysfn";"difenylsulfon";"ChemischeStof";"2013-08-13";"2014-01-20";"Vervallen";""
4999;"127-63-9";"Dfysfn";"difenylsulfon";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5;"79-34-5";"1122T4ClC2a";"1,1,2,2-tetrachloorethaan";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";""
5000;"6315-52-2";"DpTolsfnC2ye";"di-p-tolueensulfonaat-ethyleenglycol";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
5000;"6315-52-2";"DpTolsfnC2ye";"di-p-tolueensulfonaat-ethyleenglycol";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5001;"2497-07-6";"DsftSO";"disulfoton-sulfoxide";"ChemischeStof";"2013-08-17";"2014-01-20";"Vervallen";""
5001;"2497-07-6";"DsftSO";"disulfoton-sulfoxide";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5002;"1429-50-1";"EDTMP";"ethyleendiamine tetra(methyleen fosfonzuur) (EDTMP)";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
5002;"1429-50-1";"EDTMP";"ethyleendiamine tetra(methyleen fosfonzuur) (EDTMP)";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5003;"NVT";"EXTTCEFCELBB";"Extinctiecoëfficiënt volgens wet van Lambert-Beer";"Grootheid";"2013-02-12";"2014-01-20";"Vervallen";""
5003;"NVT";"EXTTCEFCELBB";"Extinctiecoëfficiënt volgens wet van Lambert-Beer";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-e331954a-f728-41bb-bb3c-16877700453f"
5004;"NVT";"EXTTCEFCELBT";"Extinctiecoëfficiënt volgens wet van Lambert";"Grootheid";"2013-02-12";"2014-01-20";"Vervallen";"Id-e331954a-f728-41bb-bb3c-16877700453f"
5004;"NVT";"EXTTCEFCELBT";"Extinctiecoëfficiënt volgens wet van Lambert";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";""
5005;"NVT";"FOTNSDHD";"Fotonenstroomdichtheid";"Grootheid";"2013-02-12";"2014-01-20";"Vervallen";""
5005;"NVT";"FOTNSDHD";"Fotonenstroomdichtheid";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-58f05240-3a30-41c3-a7ec-6691a40d762c"
5006;"93-90-3";"FyC1yC2olAe";"fenylmethylethanolamine";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
5006;"93-90-3";"FyC1yC2olAe";"fenylmethylethanolamine";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5007;"NVT";"HELCBTBTRN";"Helicobacter bacteriën";"Object";"2013-02-12";"2014-01-20";"Vervallen";""
5007;"NVT";"HELCBTBTRN";"Helicobacter bacteriën";"SchimmelBacterieVirus";"2025-11-26";"2100-01-01";"Geldig";""
5008;"NVT";"LENGTFTE";"Lengtefractie";"Grootheid";"2013-03-02";"2014-01-20";"Vervallen";""
5008;"NVT";"LENGTFTE";"Lengtefractie";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";""
5009;"NVT";"LICHTSTE";"Lichtsterkte";"Grootheid";"2013-02-12";"2014-01-20";"Vervallen";""
5009;"NVT";"LICHTSTE";"Lichtsterkte";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-9d97347b-e927-466b-93da-0ddcbbbccff2"
5010;"NVT";"LUMNTE";"Luminatie";"Grootheid";"2013-02-12";"2014-01-20";"Vervallen";""
5010;"NVT";"LUMNTE";"Luminatie";"Grootheid";"2014-01-21";"2100-01-01";"Geldig";"Id-a334814e-5048-4dab-bd09-f5c0483b1b05"
5011;"103-70-8";"NFYfAd";"N-fenylformamide";"ChemischeStof";"2013-07-18";"2014-01-20";"Vervallen";""
5011;"103-70-8";"NFYfAd";"N-fenylformamide";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
5012;"28291-75-0";"NccC6y2bztzA";"N-cyclohexyl-2-benzothiazolamine";"ChemischeStof";"2013-07-06";"2014-01-20";"Vervallen";""
5012;"28291-75-0";"NccC6y2bztzA";"N-cyclohexyl-2-benzothiazolamine";"ChemischeStof";"2014-01-21";"2100-01-01";"Geldig";""
